PGA,PGV,PGD,Ds-5-95,Ds-5-75,Sa (T=0.05 sec),Sa (T=0.1 sec),Sa (T=0.2 sec),Sa (T=0.3 sec),Sa (T=0.4 sec),Sa (T=0.5 sec),Sa (T=0.75 sec),Sa (T=1 sec),Sa (T=1.5 sec),Sa (T=2 sec),Sa (T=3 sec),Sa (T=4 sec),Sa (T=5 sec),Sa (T=7.5 sec),Sa (T=10 sec),CAV,ASI,DSI,failure state
6,1244.243231,1105.009912,34.068,21.364,6.058658425,7.123707544,12.21331974,12.06671269,13.35357723,16.42642675,15.27289141,9.673989962,6.777303232,6.987985872,3.456437083,5.311888753,2.851136286,1.512950511,0.688050042,57.82766689,3.7233965,3560.776465,1
6,1086.059518,709.1671528,32.068,18.052,6.036699172,6.659708442,9.001556437,10.53768957,13.70701094,14.70277879,12.43448621,16.02335082,13.78607954,9.863354784,3.949818278,4.103391631,2.769059376,1.319132479,0.795109165,51.06164826,3.227955635,3361.568972,0
6,602.6795449,258.5166669,12.15,7.48,6.50806437,10.41478241,22.10622825,15.48711765,16.7102249,16.32441202,10.40048191,8.331287374,3.405089173,1.666473906,1.922426826,0.673436512,0.342251176,0.347558817,0.290708193,24.94990928,6.146828318,913.8915509,1
6,564.105632,251.7522807,11.24,6.74,6.493782026,12.17909619,15.62826587,13.67652744,19.95755566,17.57686885,11.42693421,4.655096987,2.347160238,1.826000696,1.407557497,0.956607549,0.690368239,0.355652504,0.229187159,21.56225023,6.205380552,1058.435751,1
6,922.533686,321.8566878,15.3787,4.0687,6.188831748,8.123289848,13.46997082,10.80587225,8.867766644,10.42526095,9.713543496,10.13650532,13.02446033,8.169780614,3.082950123,1.451521665,0.803023524,0.463764285,0.197775739,18.29830257,3.264835912,1506.865108,0
6,1068.854012,435.1247077,20.5726,6.9977,6.344629291,7.650292867,18.59313274,15.18516139,11.24581224,10.46997653,15.44341542,8.789292208,10.38073785,7.295775634,3.641674082,2.39283926,2.363482963,0.703053341,0.237992646,25.84724016,3.695901684,2421.345077,0
6,1308.340119,1108.350643,7.49,5.605,6.282948015,6.824207258,12.87217545,11.32019249,11.75270886,12.34025713,10.86036652,6.654523501,3.279534166,2.949637946,2.50651182,3.989750997,3.462182052,1.704611954,1.102318648,13.57775641,3.094768566,2962.430815,0
6,1199.836388,1079.83683,7.59,5.31,6.063346788,7.409028337,15.35790609,16.70460029,12.69205149,12.90169837,13.42834741,6.953255361,6.662499538,4.756782445,3.203584932,3.435077981,3.591601952,2.119213166,0.853785752,18.88201832,4.358780365,2980.475261,1
6,705.3437088,364.5177153,19.64,10.39,7.215995678,12.18334089,13.13697261,13.89341917,9.587889929,12.84175765,12.20572492,10.12288628,6.370498455,3.439081778,1.298248203,0.767924554,0.945101004,0.731170912,0.238632874,34.35170849,4.737700249,1125.760735,0
6,459.1653603,224.4261716,24.7,12.68,10.41154333,10.41109657,14.0131783,6.938051828,10.06147414,10.97717421,4.030232169,2.627389952,3.031617132,1.200903403,1.088017908,1.452722339,0.848264925,0.479700979,0.197752077,29.60535406,4.417486229,1201.109673,0
6,454.7882239,333.3819289,28.5,13.175,6.430774307,9.083411294,16.8459463,15.49336074,11.88990747,7.883606129,4.056604533,3.044474332,2.510801598,1.79578095,2.130688811,1.262625448,1.116620151,1.025631008,0.840143334,25.87640707,4.057748467,1102.167641,0
6,937.5862888,1343.845944,24.88,12.065,5.982044162,9.928753746,19.46235837,17.90596709,14.51953144,13.57364574,4.732283607,5.31241699,2.710813448,1.66378841,1.255877915,1.418663295,1.695438518,1.214429309,1.19658548,29.54562162,4.295915133,1236.340093,1
6,364.9979544,90.33643619,14.135,4.477,10.23259457,17.0580038,26.45944818,7.536249183,9.375525053,8.049448975,5.089519183,4.651068104,1.972884197,1.100929576,0.438310143,0.282662095,0.183308372,0.079378041,0.059393878,15.9911117,4.897166778,336.3175668,0
6,192.5592294,34.43335945,13.981,3.949,8.331113865,12.07494577,8.454506912,9.07290242,7.869924469,5.765915753,2.971764516,2.177053019,1.237974964,0.450441432,0.256162217,0.139903774,0.078151461,0.064977467,0.049501585,13.79204623,3.773597297,163.4997628,0
6,707.7396169,259.2854654,12.8645,4.95,6.018792624,6.570855326,15.49134483,13.33662589,19.23526381,13.99201166,12.13013193,7.129021953,7.304908964,5.409756809,1.912440033,1.024561558,1.236068845,0.357881682,0.328216574,21.9447306,5.019163727,1237.309626,1
6,421.6996633,108.6002212,13.7445,4.9555,5.920448801,7.106198087,9.160579563,17.9601106,17.66234108,12.04416706,5.843888715,4.297091609,5.203559972,2.550361634,1.352096939,0.817936756,0.448018652,0.1996653,0.194658949,16.38793156,4.55427127,743.1007462,1
6,474.0371823,120.9683674,8.063,5.621,6.81621665,11.24202352,10.62879605,9.813667196,8.779901075,10.53279176,7.819358654,6.103956504,2.585841145,1.482627109,0.800966469,0.3038015,0.256929011,0.154765624,0.072785058,12.12183815,4.18882164,491.1784172,0
6,645.210873,106.1907734,8.503,5.577,7.803586737,17.74680023,14.66624566,12.16792892,11.86221414,11.98750656,9.440183354,5.781387069,2.440320748,1.233928821,0.691365969,1.001005526,0.514483181,0.182978241,0.063983248,17.16800859,5.673680702,816.0962197,1
6,728.3759217,291.5876914,10.714,8.437,7.020974431,8.098824495,12.62409877,12.6326756,14.58929794,22.06769365,6.161506858,5.21395157,7.040136514,3.999420454,1.568565543,1.072602295,0.661533553,0.260508733,0.121871245,22.24568345,5.832070819,1262.086042,1
6,715.1523588,524.3041853,12.298,7.249,6.647427258,7.891746998,12.34190923,9.545599318,9.260500864,10.46286018,7.319917291,6.716238132,7.457677196,3.345351244,1.52281276,1.002988014,0.700607797,0.691423411,0.430621972,19.29813138,4.406422963,1158.495307,0
6,1368.667554,1337.061993,37.4748,23.5004,6.01885323,6.561260167,10.7394981,11.54566855,14.6874674,15.14362473,14.84095418,10.98584526,7.828096465,6.280110731,3.840358226,4.098092073,4.756701539,1.526453281,0.832544017,63.61043358,3.560958179,3924.458218,1
6,1194.66547,858.0922549,35.2748,19.8572,6.027716962,6.588717499,8.322280721,11.02195766,11.8677877,16.00678524,13.416582,14.98642577,10.33040136,9.04245639,3.988190032,5.496077506,3.223070017,1.200238968,0.938881037,56.16781308,3.019896175,3789.65265,0
6,662.9474994,312.8051669,13.365,8.228,6.453587673,10.35948848,20.78422952,17.21503733,14.4399602,18.38909964,12.15436165,7.753602208,4.525429892,1.895280412,2.349433383,0.812371462,0.508284557,0.390758328,0.302632034,27.44490021,6.340073397,1126.821594,1
6,620.5161952,304.6202597,12.364,7.414,6.479176004,11.56681153,14.7195786,15.97679483,19.5044831,17.38638566,11.68717997,5.650608403,3.231208453,1.707320324,1.637686439,0.99708975,0.805179035,0.419542162,0.261887882,23.71847525,6.394895363,1209.757064,1
6,1014.787055,389.4465922,16.91657,4.47557,6.088230821,7.074745484,12.45901801,13.86851331,10.56418274,9.463622894,9.04072053,11.03413212,11.07743899,9.166769061,3.915156825,1.833814862,1.027894256,0.522018605,0.259794274,20.12813283,3.282619091,1888.026677,1
6,1175.739413,526.5008963,22.62986,7.69747,6.437077899,7.561373471,20.52623668,13.54441692,8.476599888,8.030053438,15.71542784,8.547838825,10.43268283,7.857119672,5.182130786,1.875501474,2.727439347,0.93674885,0.328216381,28.43196418,3.780690952,2623.440856,0
6,1439.17413,1341.104278,8.239,6.1655,6.281632333,6.68298618,11.70915772,11.6569033,10.58608371,13.68691415,13.28919616,6.135528326,3.610282527,3.615554437,2.084361853,3.777359195,3.774591169,1.870877339,1.281651488,14.93553206,3.171247454,3056.702758,0
6,1319.820027,1306.602564,8.349,5.841,6.147192076,7.586009829,14.10486688,17.97896982,13.272823,13.65362694,17.79818887,7.426371197,5.64209488,4.180933161,2.959427312,3.175843029,3.682647448,2.631492523,1.162683192,20.77022016,4.54745348,3058.018088,1
6,775.8780797,441.0664355,21.604,11.429,7.269259729,11.78602242,11.96781131,13.41131726,9.322279483,13.42946762,9.255747373,11.39105847,6.235082602,4.191587444,1.554566787,0.822764218,1.003295611,0.849988071,0.359089082,37.78687934,4.909108513,1250.267483,0
6,505.0818963,271.5556677,27.17,13.948,10.12582773,8.902371928,14.45962579,8.418809793,10.13591025,12.41112059,4.989231285,2.958137946,2.734777897,1.231797345,1.041725569,1.43468958,1.117292739,0.598553042,0.268966702,32.56588946,4.586981067,1331.884939,0
6,500.2670463,403.3921339,31.35,14.4925,6.537626861,8.555048791,18.12301526,15.89266178,11.15687613,8.492251955,4.613019366,3.319016756,2.779913242,1.87687719,1.699860974,1.45326424,1.040781973,0.954401284,1.038389358,28.46404778,4.31583719,1193.723911,1
6,1031.344918,1626.053592,27.368,13.2715,5.94798513,9.816975692,20.81802467,18.34529918,14.44053142,11.20087544,5.966832296,6.11110027,2.466572401,1.755435726,1.403316512,1.442834393,1.365526683,1.06650229,1.331715123,32.50018378,4.503700655,1223.725734,1
6,398.1795866,107.5078249,15.42,4.884,10.14959403,17.07070627,25.97977329,6.768697158,9.804184519,8.984112486,5.810711118,4.703569274,2.168687617,1.262252989,0.543896208,0.2407527,0.237163922,0.094149238,0.070271942,17.44484912,5.171839689,399.4770524,1
6,210.0646139,40.97854348,15.252,4.308,8.378823682,11.20796857,9.187548782,7.963941284,7.820355698,6.223520978,3.726306035,2.187628689,1.282748203,0.591020019,0.279709043,0.160339008,0.097110278,0.071197651,0.053966853,15.04586862,3.995585555,196.8203191,0
6,772.079582,308.5711324,14.034,5.4,6.00264618,6.439029987,14.76166786,14.22634873,23.57790481,14.60718766,12.473333,9.454158559,7.446353066,5.746829288,2.076846435,0.985229978,1.199166254,0.457386894,0.345142648,23.93970611,5.232915399,1361.189895,1
6,460.0359963,129.2432385,14.994,5.406,5.945967789,6.917265964,9.768566558,19.85152098,23.71435314,14.0631353,5.730725743,4.490697996,5.151273824,3.110100207,1.357352888,0.78049534,0.616758063,0.193700515,0.232885643,17.87774352,4.748428338,880.7670701,1
6,517.1314716,143.9623546,8.796,6.132,6.975771683,11.16996547,11.65189681,9.497172685,9.424524638,9.540570964,7.603585942,7.360998161,2.843818409,1.788524162,0.935010454,0.347912844,0.253418486,0.185888843,0.092247107,13.22382343,4.34430897,586.1145447,0
6,703.8664069,126.3757965,9.276,6.084,7.850012267,18.85108821,13.58264097,13.27020478,14.31102531,10.96921999,7.717594809,7.082918976,2.777793742,1.746718615,0.819717834,1.008466894,0.638192239,0.227207918,0.091340139,18.72873664,5.94819683,926.2046387,1
6,794.5919146,347.0134509,11.688,9.204,6.684733282,8.259741066,10.70805693,14.52534368,14.30235541,19.309891,7.151469303,5.700680432,7.391002836,4.527870995,1.879521002,1.14785492,0.82518909,0.342029211,0.142368135,24.2680183,5.875549998,1506.951146,1
6,780.1662096,623.9653114,13.416,7.908,6.697607569,7.635065846,12.84633274,9.709494923,10.32139246,9.358426357,7.777444084,6.65071148,8.46772125,4.272629575,1.542912495,1.169208378,0.734987703,0.780195613,0.469952092,21.05250696,4.579809294,1352.637297,1
6,1493.091877,1591.214273,40.8816,25.6368,6.038460626,5.982542191,10.08000985,10.85204237,14.50422415,13.75201613,12.05661513,12.06071934,10.47505112,6.60740057,4.158476839,3.908208586,5.309491877,2.315872407,1.073396471,69.39320026,3.432791421,3964.494166,1
6,1303.271421,1021.2007,38.4816,21.6624,6.034925526,6.375399416,8.996854429,10.54180541,10.16729994,14.51790953,10.63415195,11.96869666,11.24001982,12.41266439,4.827334427,5.320957017,3.544796364,1.32140968,0.925983496,61.27397791,2.879767029,4177.999373,0
6,723.2154539,372.2640003,14.58,8.976,6.422855621,10.50877449,19.3501807,15.99724323,14.04932684,17.34807302,14.92716621,7.458010261,5.582549898,2.075396825,2.222660908,1.134611528,0.635498125,0.401224885,0.31821007,29.93989114,6.496261101,1345.497248,1
6,676.9267583,362.5232843,13.488,8.088,6.459106233,10.77247462,13.16057666,15.42042752,17.76374879,17.58570049,11.18586572,6.102535088,4.797712978,1.853430093,1.458146658,1.222601146,0.907266312,0.473788961,0.281656409,25.87470028,6.57897623,1350.046429,1
6,1107.040423,463.4736304,18.45444,4.88244,6.0751668,6.828413099,13.07239238,13.60580413,13.53316452,9.140002134,9.147656727,11.07906317,10.19281536,9.913657452,4.988705136,2.252935604,1.28238553,0.460829756,0.385769895,21.95796309,3.318059876,2299.291941,0
6,1282.624815,626.5795791,24.68712,8.39724,6.289378285,8.356527002,14.99594003,15.13015297,10.34350112,11.35425467,16.05852642,11.00599225,10.5550165,8.840327631,5.952679024,2.280131728,2.596295543,1.283271407,0.441262278,31.0166882,3.846961888,2789.282049,1
6,1570.008142,1596.024926,8.988,6.726,6.272844884,6.484026422,10.82156984,11.08172981,9.148665464,11.0806055,12.86877034,5.837614359,3.851268982,4.068344747,2.081997462,3.532737969,4.004973163,2.129280599,1.444065054,16.2933077,3.249730521,3077.192676,0
6,1439.803666,1554.965035,9.108,6.372,6.119820457,7.73018363,16.02883097,17.40144096,13.21586578,15.5444106,18.75577682,8.212810696,6.269778099,4.430963026,2.654839362,3.279724053,3.586878395,2.976753987,1.45877872,22.65842199,4.713109876,3093.423659,1
6,846.4124506,524.90551,23.568,12.468,7.210684556,10.59792085,10.79310966,11.99187863,9.247092943,11.21892556,7.429812469,11.93245326,7.244965381,3.928520846,1.905998717,0.98610799,0.894388296,0.828945112,0.500896817,41.22205018,5.066385492,1389.748722,0
6,550.9984323,323.1736871,29.64,15.216,9.735248433,9.00568025,16.05117007,9.227280477,10.79145853,11.77902056,5.48078111,3.237905391,2.85274422,1.740916222,0.893634576,1.336188369,1.395403818,0.610269419,0.347034508,35.52642487,4.731225323,1413.234791,0
6,545.7458687,480.0699776,34.2,15.81,6.513924851,8.031869524,18.92061469,16.14869787,12.875376,10.75553662,4.993667852,3.101693323,2.584534722,2.36796514,1.653439193,1.357992817,1.097278011,0.855340156,1.124186342,31.05168848,4.551410746,1310.992123,1
6,1125.103547,1935.138159,29.856,14.478,5.941404836,9.721921203,21.07134027,18.14864003,14.436355,9.613453704,6.010382398,6.186426025,2.675821001,2.38879116,1.642581778,1.279889624,1.376551013,1.072406283,1.350691085,35.45474594,4.751986484,1252.786598,1
7,309.695234,55.74479809,10.28,3.256,12.24008423,16.30299673,22.1939464,10.80509904,10.59650099,6.02616319,5.330260667,3.584213069,1.473827307,0.753826899,0.310425928,0.197429652,0.131965154,0.066255773,0.057775238,13.56821599,4.538700439,216.6380537,0
7,163.3835886,21.24813366,10.168,2.872,10.57777628,18.61523528,8.476433428,8.782078873,7.380913239,5.266270551,2.496272099,1.954132324,0.690936725,0.340045072,0.173904792,0.083855662,0.077169255,0.057372882,0.044305194,11.70234226,3.451531995,108.1079989,0
7,600.5063416,159.9998464,9.356,3.6,7.079903386,9.122074744,21.85883551,28.94481087,14.39453337,15.55991636,10.27258681,9.251386799,6.469510175,2.773519967,1.187818049,1.362925753,0.682378835,0.384511493,0.309133628,18.61977142,5.395763318,957.7923261,1
7,357.8057749,67.01501255,9.996,3.604,7.257581989,9.387709935,14.81383238,29.72462769,11.72759015,9.487241409,5.00460008,5.024746321,3.249320686,1.542140275,0.976341942,0.46867404,0.277055021,0.227339184,0.19453278,13.90491163,4.758076096,462.0539037,1
7,402.2133668,74.64714681,5.864,4.088,8.01092984,9.997550652,14.1644615,11.5558206,10.89658438,11.70030441,10.57423892,5.754332958,2.089682131,1.461293274,0.353219246,0.299396354,0.236871444,0.081296705,0.037078195,10.285196,4.210932382,326.3171051,0
7,547.4516498,65.52819077,6.184,4.056,9.831033538,16.95851008,14.53008448,14.32151413,12.66561424,12.29277296,9.234559465,6.868656316,2.041619183,1.212553632,1.209432577,0.512732622,0.301710339,0.070669544,0.039469053,14.56679516,5.496907564,545.7283901,1
7,618.0159336,179.9329005,7.792,6.136,8.644949626,10.09742588,21.63516325,19.99690993,22.24500723,19.91283321,6.020683808,8.672275981,5.289515548,2.520612317,1.300970062,0.712700774,0.458104222,0.138748927,0.099553127,18.87512535,6.599811152,781.1104813,1
7,606.7959408,323.5375689,8.944,5.272,7.499915753,10.15501291,15.54756632,11.18468635,10.6465758,12.3667512,7.24211501,12.46635795,4.986912717,1.848695821,1.255404688,0.873853028,0.959097694,0.48972447,0.235035162,16.37417208,4.523275647,1011.643628,0
7,1161.293682,825.0740676,27.2544,17.0912,7.699142026,11.4872361,13.57340145,17.0812924,19.02655885,19.83743119,12.5880621,14.00575621,7.336176788,5.255331355,4.804778214,3.314977482,2.996494046,0.982601327,0.570529954,53.97248909,5.039522818,3288.717141,1
7,1013.65555,529.5114741,25.6544,14.4416,7.085873701,8.478012517,10.6602817,13.87062457,17.66825915,11.99217847,17.61056488,17.78189206,10.62104995,5.934831459,6.475152688,3.3302812,1.47002306,1.104909159,0.443831798,47.65753837,3.923772541,2539.885811,1
7,562.5009086,193.0257779,9.72,5.984,7.847785114,14.10817217,19.75196705,14.91276105,20.00660085,17.4050844,10.36970988,7.165020488,2.422134502,2.424755904,1.080482931,0.430473762,0.470068731,0.347867519,0.236140331,23.28658199,6.57742792,708.8206946,1
7,526.4985898,187.9750363,8.992,5.392,7.479289862,15.87163922,16.83772977,17.13225814,20.63701833,16.85861012,7.387099256,5.230949938,2.164766405,1.889889797,1.263499707,0.83360391,0.58295194,0.298230259,0.157192432,20.12476688,6.659814788,872.0778545,1
7,861.0314402,240.3196602,12.30296,3.25496,7.172036995,13.08343864,13.25872237,12.64640584,12.07830743,10.63230677,12.91528569,11.30936797,10.75515622,5.901693874,2.170994029,0.958282323,0.584897452,0.314319711,0.103894955,17.07841574,3.709358722,1028.311374,0
7,997.5970781,324.8931151,16.45808,5.59816,8.329699318,14.06122372,16.61043011,9.906732968,12.05909189,16.48051088,9.954584208,12.36334012,9.24861972,6.89922,2.220207234,2.81267144,1.812352822,0.390917458,0.1574434,24.12409082,4.247565702,2181.357111,0
7,1221.117444,827.5684802,5.992,4.484,7.311161718,9.635253116,9.708255633,10.14438613,14.9037576,12.65041993,6.904801034,7.436850443,4.520916505,2.449968284,4.349419792,4.076479896,2.815932252,1.508624261,0.78274654,12.67257265,3.836937425,3067.594083,1
7,1119.847296,806.2781664,6.072,4.248,7.669360571,12.22315877,23.42702489,15.18936491,14.86102084,26.60228195,9.295778908,8.464220226,5.020760095,3.781970538,3.68576489,4.215845899,3.565762163,1.381010214,0.48601053,17.6232171,5.404168026,3272.823436,1
7,658.3207949,272.1732274,15.712,8.312,8.505518458,14.81143905,13.1016498,13.47155021,12.50793796,13.4731103,11.60085516,13.15916081,4.575667982,2.135374351,1.038685539,1.134729971,0.996718309,0.393311193,0.168188941,32.06159459,4.997134336,1078.232742,1
7,428.5543363,167.5715415,19.76,10.144,11.49106439,16.10183395,14.14252884,10.1866408,13.42071758,9.355946648,3.727653164,3.1170117,2.034866796,1.127027295,1.646299679,0.999658023,0.747653374,0.299704051,0.109188816,27.63166379,4.577161574,1070.129317,0
7,424.469009,248.9251736,22.8,10.54,8.230150224,13.44446394,19.76688203,15.4605517,9.188684957,7.966731267,3.70305619,3.386708332,2.423871105,2.276635127,1.658298905,1.277131479,1.011656541,1.221775056,0.90392501,24.15131326,4.241066863,1090.480194,0
7,875.0805363,1003.404971,19.904,9.652,7.41173991,17.77629247,14.45332967,15.96395639,15.40640958,10.67953212,7.145090946,5.022347441,2.335286718,1.981360109,1.650819891,1.957478568,1.418454272,1.559151368,0.932442547,27.57591351,4.773367595,1384.701044,1
7,348.4071383,70.55201008,11.565,3.663,12.11476121,17.25733673,25.84122666,11.5100601,11.173886,6.785686091,5.097996805,4.327549277,1.746598219,0.934570007,0.291630777,0.239435227,0.175695299,0.082971443,0.060417978,15.26424298,4.965465078,271.1691454,0
7,183.8065372,26.89216916,11.439,3.231,9.971649758,18.42156445,8.135243015,10.00678231,7.386091853,4.838993595,2.482743184,2.166494773,1.024690462,0.365032056,0.199580903,0.097571681,0.077279561,0.064157128,0.05027295,13.16513504,3.778566245,129.8786911,0
7,675.5696343,202.4998056,10.5255,4.05,7.029217051,9.217394011,21.59020706,27.35815987,16.05355847,13.48310437,15.64275321,7.710770805,7.844576045,4.302075286,1.241650072,1.430198217,1.051904661,0.40877139,0.319334514,20.94724284,5.451094876,1156.258285,1
7,402.5314967,84.81587526,11.2455,4.0545,7.010229147,8.893628325,13.9487058,27.03759008,16.23018789,13.1708461,6.608683069,4.97304114,4.576624491,2.013726093,1.203324732,0.650881008,0.318555628,0.302971107,0.203907139,15.64302558,4.934672608,581.2266748,1
7,452.4900376,94.47529519,6.597,4.599,7.849035457,11.19617426,15.15828045,11.94972746,10.004492,9.906501915,10.35679287,6.611895524,2.738025832,1.748814897,0.512058838,0.297604975,0.276667986,0.110347443,0.049789736,11.57084551,4.446567226,400.3481395,0
7,615.883106,82.93411644,6.957,4.563,9.2583116,17.99715594,14.89841367,15.75198767,12.4820055,10.65982758,9.819133427,7.744224892,2.624368272,1.300711535,1.008726501,0.652327379,0.370103877,0.111088359,0.046571612,16.38764456,5.880777128,680.6365853,1
7,695.2679253,227.7275772,8.766,6.903,8.563703951,10.38584307,20.85731496,20.57791173,18.02843746,25.87245829,5.724385476,7.943497018,6.464217335,3.301610493,1.463385077,0.818516094,0.536606115,0.171389825,0.118565417,21.23451602,6.772991439,985.3331835,1
7,682.6454334,409.4772356,10.062,5.931,7.672367387,10.62240617,15.26479632,11.03889672,9.322964125,12.50536342,8.307610126,11.73180534,5.694089799,2.258757511,1.442517787,0.817223819,0.977175499,0.552008413,0.301824645,18.42094359,4.755947288,1096.375902,0
7,1306.455392,1044.234367,30.6612,19.2276,7.297268172,8.596162978,14.1754172,15.52997397,18.13629256,24.00541992,14.24922026,16.47546865,7.172045242,6.824181068,4.233056467,5.952120313,2.955324196,1.535017189,0.630713163,60.71905023,4.640308819,3680.237077,1
7,1140.362494,670.1629594,28.8612,16.2468,7.086642635,7.590205669,10.2936537,11.37549282,16.10661465,13.50998777,12.49708198,20.84566173,17.32329234,10.01266707,6.061157486,3.742456786,1.871729908,1.247352353,0.692220231,53.61473067,3.873439713,3201.93706,1
7,632.8135222,244.2982502,10.935,6.732,7.701056605,12.43147185,22.72444591,16.91829591,20.52874024,18.49976794,11.79035357,7.808670823,2.564486673,1.930887244,1.662229166,0.673462008,0.443024998,0.371907677,0.307629669,26.19740474,6.882055706,867.0004665,1
7,592.3109136,237.9059053,10.116,6.066,7.559407147,14.68026338,16.79083337,15.19518114,22.59685714,19.64268378,10.19170055,4.995128261,2.542455655,2.354059323,1.608855179,0.990563455,0.675511046,0.337229008,0.220765587,22.64036274,6.988608156,1049.913822,1
7,968.6603703,304.1545699,13.84083,3.66183,7.295738407,9.846866276,12.70233152,15.43674347,10.68316253,11.40776037,12.73811907,11.09042077,12.40228377,7.727354013,2.859428059,1.298599806,0.710076824,0.489690568,0.166298501,19.2132177,3.798550269,1358.302124,0
7,1122.296713,411.1928488,18.51534,6.29793,7.923699162,11.41659608,14.83332056,13.29275942,10.91576937,12.57665418,13.33620641,11.54539914,10.85200587,7.708455745,2.923623382,3.191186778,2.278669179,0.582744377,0.208766232,27.13960217,4.266433523,2530.22582,1
7,1373.757124,1047.391358,6.741,5.0445,7.36520504,8.014437868,13.02713463,10.65018751,12.49224824,15.8990455,10.83367098,9.781024477,4.653967536,3.072627703,3.726717776,4.582116942,3.457040999,1.761338916,1.044480388,14.25664424,3.731103376,3326.303868,1
7,1259.828208,1020.445804,6.831,4.779,7.29198262,8.790264418,21.77651918,15.78393009,18.36500946,18.9055791,13.414727,7.658408829,6.018553278,5.721398413,3.778483379,4.253659734,3.833379384,1.854209036,0.673677284,19.82611924,5.09294058,3398.469436,1
7,740.6108942,344.4692409,17.676,9.351,8.21889285,14.75024406,15.11806845,14.92902257,10.21645696,12.91136955,12.70267478,11.17375662,5.341272877,2.60111453,1.427240514,1.136725933,0.981157019,0.606746406,0.198379589,36.06929391,5.283020958,1181.217451,1
7,482.1236283,212.0827322,22.23,11.412,12.06745657,13.55367726,14.79544304,8.450551115,11.0383993,10.18329096,3.958908773,2.896517289,3.73910693,1.21654031,1.40699514,1.49503055,0.899158184,0.420273853,0.15526899,31.08562176,4.896277399,1242.243964,0
7,477.5276351,315.0459228,25.65,11.8575,7.952540443,12.3313947,21.53478483,16.58669277,13.61970196,9.24987123,4.390699185,3.016098479,2.606911933,1.88499266,1.838384879,1.265434979,1.181964766,1.321576117,0.929898385,27.17022742,4.503813317,1207.307737,1
7,984.4656033,1269.934417,22.392,10.8585,7.284830899,12.84786769,16.92179042,19.0761791,11.12775431,12.95727924,5.572265054,6.064130268,2.637768138,1.811215508,1.362318648,1.586374639,1.742693323,1.569633196,1.163272432,31.0229027,4.989399326,1452.764909,1
7,387.1190425,87.10124701,12.85,4.07,12.02549623,18.83939557,28.77521465,9.085690784,11.1444331,8.421333804,5.289113731,5.009439628,2.181895099,1.107964779,0.394655169,0.312152775,0.192983734,0.089394888,0.059053047,16.96026998,5.357557167,327.382927,0
7,204.2294858,33.20020884,12.71,3.59,10.03357426,16.16020666,8.058607708,11.43957605,8.026174305,5.753276671,2.762035341,2.431777662,1.30810289,0.426234114,0.251694505,0.132135473,0.081814075,0.070305921,0.054847112,14.62792782,4.109371622,157.4521345,0
7,750.632927,249.99976,11.695,4.5,6.987336857,7.786566223,19.52200966,17.94460336,18.72289196,14.12371081,15.26892014,7.927777678,8.341397151,5.413839877,1.962039866,1.29663339,1.344747632,0.419323966,0.354902528,23.27471427,5.573431101,1306.049659,1
7,447.2572186,104.7109571,12.495,4.505,7.045882116,8.534176464,11.10661535,18.07074266,16.35665317,11.57834611,7.649007699,5.166262672,5.66314966,2.531474292,1.527697387,0.889527486,0.460225178,0.282997569,0.207578793,17.38113954,5.041612899,719.2837362,1
7,502.7667085,116.6361669,7.33,5.11,7.750065852,12.33844755,13.38444993,11.84013284,10.35218713,10.70443576,8.510265984,7.080024607,2.901009164,1.713596864,0.746270597,0.292241775,0.297574631,0.14409543,0.065639362,12.85649501,4.686166663,481.7367589,0
7,684.3145622,102.3877981,7.73,5.07,9.102765723,18.25592643,15.89663195,15.15396055,12.35037153,12.26817933,11.22819183,6.858343086,2.802407584,1.202924117,0.725953716,0.901093047,0.487756011,0.168582056,0.056962061,18.20849396,6.271219014,819.7893001,1
7,772.519917,281.145157,9.74,7.67,8.474073972,10.01199011,17.90205947,18.90230456,15.44363434,27.72970327,5.9125979,6.534911647,7.52503268,3.864767588,1.638283801,1.094387746,0.688503262,0.236256751,0.122109944,23.59390669,6.801999978,1219.47567,1
7,758.494926,505.5274514,11.18,6.59,7.731167481,9.951169564,14.55803602,11.53830966,9.654215272,12.76023446,7.810290628,9.779529053,7.121561099,2.832666207,1.815658151,0.951583758,0.895320238,0.691264969,0.415079032,20.4677151,4.952941604,1196.715158,1
7,1451.617103,1289.178231,34.068,21.364,7.068434829,8.310992135,14.24887303,14.07783147,15.57917344,19.16416454,17.81837331,11.28632162,7.90685377,8.152650184,4.032509931,6.197203546,3.326325668,1.76510893,0.802725049,67.46561137,4.343962583,4154.239209,1
7,1267.069437,827.3616783,32.068,18.052,7.0428157,7.769659849,10.50181584,12.29397116,15.99151276,17.15324192,14.50690058,18.6939093,16.08375946,11.50724725,4.608121324,4.787290236,3.230569272,1.538987892,0.927627359,59.57192297,3.76594824,3921.830467,1
7,703.1261358,301.602778,12.15,7.48,7.592741764,12.15057948,25.79059963,18.06830393,19.49526238,19.04514735,12.13389556,9.719835269,3.972604035,1.944219557,2.242831297,0.78567593,0.399293039,0.405485287,0.339159558,29.10822749,7.171299704,1066.206809,1
7,658.1232373,293.7109942,11.24,6.74,7.57607903,14.20894556,18.23297685,15.95594867,23.28381494,20.50634699,13.33142324,5.430946485,2.738353611,2.130334145,1.642150413,1.116042141,0.805429612,0.414927921,0.267385018,25.1559586,7.239610644,1234.841709,1
